net_name,hpwl,type_die
N155013,815,BOTTOM
N155014,156,BOTTOM
N155015,206,BOTTOM
N155016,927,BOTTOM
N155017,914,BOTTOM
N155018,919,BOTTOM
N155019,286,BOTTOM
N155020,164,BOTTOM
N155021,478,BOTTOM
N155022,360,BOTTOM
N155023,215,BOTTOM
N155024,94,BOTTOM
N155025,1181,BOTTOM
N155026,421,BOTTOM
N155027,339,BOTTOM
N155028,257,BOTTOM
N155029,109,BOTTOM
N155030,126,BOTTOM
N155031,430,BOTTOM
N155032,123,BOTTOM
N155033,122,BOTTOM
N155034,184,BOTTOM
N155035,109,BOTTOM
N155036,109,BOTTOM
N155037,357,BOTTOM
N155038,109,BOTTOM
N155039,222,BOTTOM
N155040,281,BOTTOM
N155041,443,BOTTOM
N155042,89,BOTTOM
N155043,249,BOTTOM
N155044,94,BOTTOM
N155045,101,BOTTOM
N155046,109,BOTTOM
N155047,239,BOTTOM
N155048,109,BOTTOM
N155049,358,BOTTOM
N155050,127,BOTTOM
N155051,1028,BOTTOM
N155052,451,BOTTOM
N155053,1125,BOTTOM
N155054,104,BOTTOM
N155055,109,BOTTOM
N155056,109,BOTTOM
N155057,87,BOTTOM
N155058,257,BOTTOM
N155059,204,BOTTOM
N155060,94,BOTTOM
N155061,241,BOTTOM
N155062,94,BOTTOM
N155063,94,BOTTOM
N155064,334,BOTTOM
N155065,318,BOTTOM
N155066,127,BOTTOM
N155067,113,BOTTOM
N155068,517,BOTTOM
N155069,103,BOTTOM
N155070,214,BOTTOM
N155071,176,BOTTOM
N155072,270,BOTTOM
N155073,340,BOTTOM
N155074,381,BOTTOM
N155075,119,BOTTOM
N155076,149,BOTTOM
N155077,175,BOTTOM
N155078,269,BOTTOM
N155079,423,BOTTOM
N155080,119,BOTTOM
N155081,579,BOTTOM
N155082,254,BOTTOM
N155083,230,BOTTOM
N155084,138,BOTTOM
N155085,135,BOTTOM
N155086,569,BOTTOM
N155087,236,BOTTOM
N155088,148,BOTTOM
N155089,270,BOTTOM
N155090,844,BOTTOM
N155091,244,BOTTOM
N155092,120,BOTTOM
N155093,123,BOTTOM
N155094,338,BOTTOM
N155095,706,BOTTOM
N155096,133,BOTTOM
N155097,74,BOTTOM
N155098,162,BOTTOM
N155099,2639,BOTTOM
N155100,158,BOTTOM
N155101,152,BOTTOM
N155102,446,BOTTOM
N155103,243,BOTTOM
N155104,769,BOTTOM
N155105,158,BOTTOM
N155106,79,BOTTOM
N155107,79,BOTTOM
N155108,57,BOTTOM
N155109,1427,BOTTOM
N155110,179,BOTTOM
N155111,138,BOTTOM
N155112,312,BOTTOM
N155113,774,BOTTOM
N155114,231,BOTTOM
N155115,263,BOTTOM
N155116,123,BOTTOM
N155117,124,BOTTOM
N155118,62,BOTTOM
N155119,57,BOTTOM
N155120,49,BOTTOM
N155121,110,BOTTOM
N155122,145,BOTTOM
N155123,45,BOTTOM
N155124,154,BOTTOM
N155125,172,BOTTOM
N155126,506,BOTTOM
N155127,337,BOTTOM
N155128,242,BOTTOM
N155129,99,BOTTOM
N155130,134,BOTTOM
N155131,166,BOTTOM
N155132,172,BOTTOM
N155133,411,BOTTOM
N155134,620,BOTTOM
N155135,86,BOTTOM
N155136,139,BOTTOM
N155137,806,BOTTOM
N155138,506,BOTTOM
N155139,100,BOTTOM
N155140,169,BOTTOM
N155141,183,BOTTOM
N155142,458,BOTTOM
N155143,364,BOTTOM
N155144,252,BOTTOM
N155145,444,BOTTOM
N155146,165,BOTTOM
N155147,129,BOTTOM
N155148,171,BOTTOM
N155149,366,BOTTOM
N155150,603,BOTTOM
N155151,175,BOTTOM
N155152,426,BOTTOM
N155153,1026,BOTTOM
N155154,229,BOTTOM
N155155,219,BOTTOM
N155156,646,BOTTOM
N155157,979,BOTTOM
N155158,249,BOTTOM
N155159,159,BOTTOM
N155160,254,BOTTOM
N155161,391,BOTTOM
N155162,203,BOTTOM
N155163,151,BOTTOM
N155164,612,BOTTOM
N155165,166,BOTTOM
N155166,610,BOTTOM
N155167,122,BOTTOM
N155168,184,BOTTOM
N155169,171,BOTTOM
N155170,471,BOTTOM
N155171,126,BOTTOM
N155172,96,BOTTOM
N155173,239,BOTTOM
N155174,229,BOTTOM
N155175,212,BOTTOM
N155176,266,BOTTOM
N155177,136,BOTTOM
N155178,376,BOTTOM
N155179,161,BOTTOM
N155180,135,BOTTOM
N155181,303,BOTTOM
N155182,385,BOTTOM
N155183,92,BOTTOM
N155184,209,BOTTOM
N155185,201,BOTTOM
N155186,6745,BOTTOM
N155187,798,BOTTOM
N155188,874,BOTTOM
N155189,1177,BOTTOM
N155190,321,BOTTOM
N155191,293,BOTTOM
N155192,312,BOTTOM
N155193,383,BOTTOM
N155194,2763,BOTTOM
N155195,243,BOTTOM
N155196,1139,BOTTOM
N155197,316,BOTTOM
N155198,294,BOTTOM
N155199,268,BOTTOM
N155200,201,BOTTOM
N155201,127,BOTTOM
N155202,1987,BOTTOM
N155203,848,BOTTOM
N155204,657,BOTTOM
N155205,446,BOTTOM
N155206,474,BOTTOM
N155207,343,BOTTOM
N155208,469,BOTTOM
N155209,305,BOTTOM
N155210,627,BOTTOM
N155211,271,BOTTOM
N155212,515,BOTTOM
N155213,477,BOTTOM
N155214,315,BOTTOM
N155215,1079,BOTTOM
N155216,304,BOTTOM
N155217,349,BOTTOM
N155218,1227,BOTTOM
N155219,640,BOTTOM
N155220,247,BOTTOM
N155221,580,BOTTOM
N155222,277,BOTTOM
N155223,464,BOTTOM
N155224,561,BOTTOM
N155225,877,BOTTOM
N155226,4333,BOTTOM
N155227,521,BOTTOM
N155228,483,BOTTOM
N155229,467,BOTTOM
N155230,824,BOTTOM
N155231,434,BOTTOM
N155232,237,BOTTOM
N155233,839,BOTTOM
N155234,5606,BOTTOM
N155235,509,BOTTOM
N155236,520,BOTTOM
N155237,152,BOTTOM
N155238,730,BOTTOM
N155239,753,BOTTOM
N155240,892,BOTTOM
N155241,2465,BOTTOM
N155242,4422,BOTTOM
N155243,425,BOTTOM
N155244,249,BOTTOM
N155245,685,BOTTOM
N155246,1100,BOTTOM
N155247,347,BOTTOM
N155248,617,BOTTOM
N155249,942,BOTTOM
N155250,13054,BOTTOM
N155251,2595,BOTTOM
N155252,2202,BOTTOM
N155253,1618,BOTTOM
N155254,1798,BOTTOM
N155255,2933,BOTTOM
N155256,4370,BOTTOM
N155257,2097,BOTTOM
N155258,6874,BOTTOM
N155259,4494,BOTTOM
N155260,6651,BOTTOM
N155261,7408,BOTTOM
N155262,5754,BOTTOM
N155263,6732,BOTTOM
N155264,7039,BOTTOM
N155265,7515,BOTTOM
N155266,4465,BOTTOM
N155267,1323,BOTTOM
N155268,420,BOTTOM
N155269,457,BOTTOM
N155270,296,BOTTOM
N155271,287,BOTTOM
N155272,227,BOTTOM
N155273,149,BOTTOM
N155274,3899,BOTTOM
N155275,319,BOTTOM
N155276,856,BOTTOM
N155277,758,BOTTOM
N155278,371,BOTTOM
N155279,564,BOTTOM
N155280,686,BOTTOM
N155281,455,BOTTOM
N155282,6830,BOTTOM
N155283,4326,BOTTOM
N155284,4089,BOTTOM
N155285,1507,BOTTOM
N155286,2007,BOTTOM
N155287,1474,BOTTOM
N155288,1629,BOTTOM
N155289,1072,BOTTOM
N155290,4218,BOTTOM
N155291,1148,BOTTOM
N155292,1269,BOTTOM
N155293,1145,BOTTOM
N155294,472,BOTTOM
N155295,966,BOTTOM
N155296,1150,BOTTOM
N155297,1799,BOTTOM
N155298,3805,BOTTOM
N155299,792,BOTTOM
N155300,237,BOTTOM
N155301,1025,BOTTOM
N155302,307,BOTTOM
N155303,193,BOTTOM
N155304,467,BOTTOM
N155305,1602,BOTTOM
N155306,4625,BOTTOM
N155307,1061,BOTTOM
N155308,461,BOTTOM
N155309,1110,BOTTOM
N155310,967,BOTTOM
N155311,431,BOTTOM
N155312,203,BOTTOM
N155313,637,BOTTOM
N155314,5365,BOTTOM
N155315,2442,BOTTOM
N155316,1734,BOTTOM
N155317,1281,BOTTOM
N155318,2708,BOTTOM
N155319,1625,BOTTOM
N155320,1713,BOTTOM
N155321,1258,BOTTOM
N155322,4196,BOTTOM
N155323,1431,BOTTOM
N155324,1444,BOTTOM
N155325,1668,BOTTOM
N155326,307,BOTTOM
N155327,700,BOTTOM
N155328,649,BOTTOM
N155329,792,BOTTOM
N155330,6929,BOTTOM
N155331,8764,BOTTOM
N155332,2711,BOTTOM
N155333,3496,BOTTOM
N155334,891,BOTTOM
N155335,761,BOTTOM
N155336,704,BOTTOM
N155337,1178,BOTTOM
N155338,1229,BOTTOM
N155339,491,BOTTOM
N155340,418,BOTTOM
N155341,147,BOTTOM
N155342,256,BOTTOM
N155343,108,BOTTOM
N155344,157,BOTTOM
N155345,143,BOTTOM
N155346,343,BOTTOM
N155347,295,BOTTOM
N155348,155,BOTTOM
N155349,522,BOTTOM
N155350,516,BOTTOM
N155351,250,BOTTOM
N155352,288,BOTTOM
N155353,427,BOTTOM
N155354,456,BOTTOM
N155355,406,BOTTOM
N155356,988,BOTTOM
N155357,790,BOTTOM
N155358,1022,BOTTOM
N155359,816,BOTTOM
N155360,514,BOTTOM
N155361,305,BOTTOM
N155362,302,BOTTOM
N155363,332,BOTTOM
N155364,1392,BOTTOM
N155365,952,BOTTOM
N155366,711,BOTTOM
N155367,491,BOTTOM
N155368,520,BOTTOM
N155369,570,BOTTOM
N155370,528,BOTTOM
N155371,684,BOTTOM
N155372,2552,BOTTOM
N155373,1490,BOTTOM
N155374,918,BOTTOM
N155375,807,BOTTOM
N155376,363,BOTTOM
N155377,509,BOTTOM
N155378,277,BOTTOM
N155379,232,BOTTOM
N155380,3316,BOTTOM
N155381,596,BOTTOM
N155382,587,BOTTOM
N155383,219,BOTTOM
N155384,321,BOTTOM
N155385,231,BOTTOM
N155386,713,BOTTOM
N155387,86,BOTTOM
N155388,1497,BOTTOM
N155389,623,BOTTOM
N155390,460,BOTTOM
N155391,370,BOTTOM
N155392,87,BOTTOM
N155393,408,BOTTOM
N155394,144,BOTTOM
N155395,177,BOTTOM
N155396,1020,BOTTOM
N155397,331,BOTTOM
N155398,84,BOTTOM
N155399,164,BOTTOM
N155400,100,BOTTOM
N155401,300,BOTTOM
N155402,812,BOTTOM
N155403,128,BOTTOM
N155404,1897,BOTTOM
N155405,1900,BOTTOM
N155406,1857,BOTTOM
N155407,1723,BOTTOM
N155408,1859,BOTTOM
N155409,2486,BOTTOM
N155410,2273,BOTTOM
N155411,1643,BOTTOM
N155412,1661,BOTTOM
N155413,121,BOTTOM
N155414,234,BOTTOM
N155415,500,BOTTOM
N155416,335,BOTTOM
N155417,142,BOTTOM
N155418,238,BOTTOM
N155419,193,BOTTOM
N155420,286,BOTTOM
N155421,232,BOTTOM
N155422,698,BOTTOM
N155423,265,BOTTOM
N155424,134,BOTTOM
N155425,582,BOTTOM
N155426,114,BOTTOM
N155427,238,BOTTOM
N155428,89,BOTTOM
N155429,579,BOTTOM
N155430,919,BOTTOM
N155431,599,BOTTOM
N155432,260,BOTTOM
N155433,704,BOTTOM
N155434,758,BOTTOM
N155435,419,BOTTOM
N155436,1088,BOTTOM
N155437,222,BOTTOM
N155438,420,BOTTOM
N155439,666,BOTTOM
N155440,588,BOTTOM
N155441,1002,BOTTOM
N155442,339,BOTTOM
N155443,219,BOTTOM
N155444,1175,BOTTOM
N155445,578,BOTTOM
N155446,162,BOTTOM
N155447,386,BOTTOM
N155448,365,BOTTOM
N155449,564,BOTTOM
N155450,558,BOTTOM
N155451,168,BOTTOM
N155452,1948,BOTTOM
N155453,108,BOTTOM
N155454,369,BOTTOM
N155455,241,BOTTOM
N155456,245,BOTTOM
N155457,134,BOTTOM
N155458,279,BOTTOM
N155459,453,BOTTOM
N155460,1592,BOTTOM
N155461,482,BOTTOM
N155462,455,BOTTOM
N155463,475,BOTTOM
N155464,442,BOTTOM
N155465,271,BOTTOM
N155466,231,BOTTOM
N155467,440,BOTTOM
N155468,2237,BOTTOM
N155469,735,BOTTOM
N155470,727,BOTTOM
N155471,221,BOTTOM
N155472,133,BOTTOM
N155473,399,BOTTOM
N155474,403,BOTTOM
N155475,109,BOTTOM
N155476,224,BOTTOM
N155477,19912,BOTTOM
N155478,4972,BOTTOM
N155479,5240,BOTTOM
N155480,5172,BOTTOM
N155481,4737,BOTTOM
N155482,3904,BOTTOM
N155483,4056,BOTTOM
N155484,5049,BOTTOM
N155485,4619,BOTTOM
N155486,3910,BOTTOM
N155487,3849,BOTTOM
N155488,3893,BOTTOM
N155489,3330,BOTTOM
N155490,3597,BOTTOM
N155491,4337,BOTTOM
N155492,4665,BOTTOM
N155493,4330,BOTTOM
N155494,4303,BOTTOM
N155495,7723,BOTTOM
N155496,9274,BOTTOM
N155497,10019,BOTTOM
N155498,10417,BOTTOM
N155499,10552,BOTTOM
N155500,11362,BOTTOM
N155501,11005,BOTTOM
N155502,11940,BOTTOM
N155503,8801,BOTTOM
N155504,7148,BOTTOM
N155505,6304,BOTTOM
N155506,6742,BOTTOM
N155507,8829,BOTTOM
N155508,7382,BOTTOM
N155509,5864,BOTTOM
N155510,6455,BOTTOM
N155511,7214,BOTTOM
N155512,6239,BOTTOM
N155513,5799,BOTTOM
N155514,7558,BOTTOM
N155515,8289,BOTTOM
N155516,9246,BOTTOM
N155517,8257,BOTTOM
N155518,8163,BOTTOM
N155519,8281,BOTTOM
N155520,6830,BOTTOM
N155521,6281,BOTTOM
N155522,7013,BOTTOM
N155523,7720,BOTTOM
N155524,9213,BOTTOM
N155525,8491,BOTTOM
N155526,8436,BOTTOM
N155527,7997,BOTTOM
N155528,7565,BOTTOM
N155529,8438,BOTTOM
N155530,9347,BOTTOM
N155531,9616,BOTTOM
N155532,13989,BOTTOM
N155533,10022,BOTTOM
N155534,10308,BOTTOM
N155535,10919,BOTTOM
N155536,12116,BOTTOM
N155537,11427,BOTTOM
N155538,11718,BOTTOM
N155539,14273,BOTTOM
N155540,8129,BOTTOM
N155541,3950,BOTTOM
N155542,3573,BOTTOM
N155543,4326,BOTTOM
N155544,4068,BOTTOM
N155545,4172,BOTTOM
N155546,3433,BOTTOM
N155547,4260,BOTTOM
N155548,4962,BOTTOM
N155549,4657,BOTTOM
N155550,5361,BOTTOM
N155551,4752,BOTTOM
N155552,5074,BOTTOM
N155553,4657,BOTTOM
N155554,4915,BOTTOM
N155555,5414,BOTTOM
N155556,4876,BOTTOM
N155557,3920,BOTTOM
N155558,4347,BOTTOM
N155559,3611,BOTTOM
N155560,3899,BOTTOM
N155561,4118,BOTTOM
N155562,3459,BOTTOM
N155563,2922,BOTTOM
N155564,3346,BOTTOM
N155565,2984,BOTTOM
N155566,2819,BOTTOM
N155567,2956,BOTTOM
N155568,2248,BOTTOM
N155569,2848,BOTTOM
N155570,2913,BOTTOM
N155571,5366,BOTTOM
N155572,4048,BOTTOM
N155573,3708,BOTTOM
N155574,2856,BOTTOM
N155575,4022,BOTTOM
N155576,4263,BOTTOM
N155577,4160,BOTTOM
N155578,4643,BOTTOM
N155579,4966,BOTTOM
N155580,5579,BOTTOM
N155581,4985,BOTTOM
N155582,4490,BOTTOM
N155583,4639,BOTTOM
N155584,5338,BOTTOM
N155585,5546,BOTTOM
N155586,6251,BOTTOM
N155587,7071,BOTTOM
N155588,6105,BOTTOM
N155589,5538,BOTTOM
N155590,3799,BOTTOM
N155591,3441,BOTTOM
N155592,3118,BOTTOM
N155593,2954,BOTTOM
N155594,3493,BOTTOM
N155595,4309,BOTTOM
N155596,5518,BOTTOM
N155597,4482,BOTTOM
N155598,4490,BOTTOM
N155599,5838,BOTTOM
N155600,5632,BOTTOM
N155601,4454,BOTTOM
N155602,3779,BOTTOM
N155603,3804,BOTTOM
N155604,12726,BOTTOM
N155605,2289,BOTTOM
N155606,12533,BOTTOM
N155607,7206,BOTTOM
N155608,26389,BOTTOM
N155609,20590,BOTTOM
N155610,8814,BOTTOM
N155611,10117,BOTTOM
N155612,7801,BOTTOM
N155613,12825,BOTTOM
N155614,9769,BOTTOM
N155615,18379,BOTTOM
N155616,20711,BOTTOM
N155617,17886,BOTTOM
N155618,19137,BOTTOM
N155619,9474,BOTTOM
N155620,24900,BOTTOM
N155621,17273,BOTTOM
N155622,11975,BOTTOM
N155623,8871,BOTTOM
N155624,9508,BOTTOM
N155625,15859,BOTTOM
N155626,10288,BOTTOM
N155627,17942,BOTTOM
N155628,8830,BOTTOM
N155629,7635,BOTTOM
N155630,10640,BOTTOM
N155631,6966,BOTTOM
N155632,10260,BOTTOM
N155633,16374,BOTTOM
N155634,518,BOTTOM
N155635,1126,BOTTOM
N155636,456,BOTTOM
N155637,240,BOTTOM
N155638,170,BOTTOM
N155639,430,BOTTOM
N155640,704,BOTTOM
N155641,3885,BOTTOM
N155642,599,BOTTOM
N155643,225,BOTTOM
N155644,344,BOTTOM
N155645,457,BOTTOM
N155646,425,BOTTOM
N155647,345,BOTTOM
N155648,487,BOTTOM
N155649,2058,BOTTOM
N155650,737,BOTTOM
N155651,352,BOTTOM
N155652,340,BOTTOM
N155653,174,BOTTOM
N155654,793,BOTTOM
N155655,200,BOTTOM
N155656,605,BOTTOM
N155657,1052,BOTTOM
N155658,310,BOTTOM
N155659,223,BOTTOM
N155660,338,BOTTOM
N155661,206,BOTTOM
N155662,874,BOTTOM
N155663,431,BOTTOM
N155664,257,BOTTOM
N155665,1285,BOTTOM
N155666,525,BOTTOM
N155667,407,BOTTOM
N155668,375,BOTTOM
N155669,1011,BOTTOM
N155670,206,BOTTOM
N155671,363,BOTTOM
N155672,295,BOTTOM
N155673,3126,BOTTOM
N155674,163,BOTTOM
N155675,635,BOTTOM
N155676,695,BOTTOM
N155677,296,BOTTOM
N155678,308,BOTTOM
N155679,619,BOTTOM
N155680,6252,BOTTOM
N155681,422,BOTTOM
N155682,428,BOTTOM
N155683,487,BOTTOM
N155684,247,BOTTOM
N155685,546,BOTTOM
N155686,469,BOTTOM
N155687,1109,BOTTOM
N155688,7518,BOTTOM
N155689,515,BOTTOM
N155690,616,BOTTOM
N155691,605,BOTTOM
N155692,642,BOTTOM
N155693,519,BOTTOM
N155694,630,BOTTOM
N155695,519,BOTTOM
N155696,7949,BOTTOM
N155697,1643,BOTTOM
N155698,684,BOTTOM
N155699,429,BOTTOM
N155700,378,BOTTOM
N155701,279,BOTTOM
N155702,413,BOTTOM
N155703,2869,BOTTOM
N155704,594,BOTTOM
N155705,542,BOTTOM
N155706,183,BOTTOM
N155707,532,BOTTOM
N155708,158,BOTTOM
N155709,177,BOTTOM
N155710,256,BOTTOM
N155711,1444,BOTTOM
N155712,1068,BOTTOM
N155713,246,BOTTOM
N155714,259,BOTTOM
N155715,389,BOTTOM
N155716,1126,BOTTOM
N155717,286,BOTTOM
N155718,572,BOTTOM
N155719,287,BOTTOM
N155720,312,BOTTOM
N155721,169,BOTTOM
N155722,258,BOTTOM
N155723,177,BOTTOM
N155724,208,BOTTOM
N155725,710,BOTTOM
N155726,558,BOTTOM
N155727,1088,BOTTOM
N155728,373,BOTTOM
N155729,347,BOTTOM
N155730,306,BOTTOM
N155731,940,BOTTOM
N155732,378,BOTTOM
N155733,413,BOTTOM
N155734,324,BOTTOM
N155735,3000,BOTTOM
N155736,476,BOTTOM
N155737,415,BOTTOM
N155738,373,BOTTOM
N155739,337,BOTTOM
N155740,360,BOTTOM
N155741,476,BOTTOM
N155742,1054,BOTTOM
N155743,1018,BOTTOM
N155744,254,BOTTOM
N155745,332,BOTTOM
N155746,289,BOTTOM
N155747,249,BOTTOM
N155748,416,BOTTOM
N155749,810,BOTTOM
N155750,938,BOTTOM
N155751,1004,BOTTOM
N155752,245,BOTTOM
N155753,366,BOTTOM
N155754,439,BOTTOM
N155755,1155,BOTTOM
N155756,703,BOTTOM
N155757,1089,BOTTOM
N155758,1952,BOTTOM
N155759,8662,BOTTOM
N155760,610,BOTTOM
N155761,675,BOTTOM
N155762,820,BOTTOM
N155763,450,BOTTOM
N155764,548,BOTTOM
N155765,524,BOTTOM
N155766,467,BOTTOM
N155767,1679,BOTTOM
N155768,732,BOTTOM
N155769,1386,BOTTOM
N155770,705,BOTTOM
N155771,753,BOTTOM
N155772,507,BOTTOM
N155773,396,BOTTOM
N155774,223,BOTTOM
N155775,1374,BOTTOM
N155776,2451,BOTTOM
N155777,2554,BOTTOM
N155778,3022,BOTTOM
N155779,2884,BOTTOM
N155780,2528,BOTTOM
N155781,2928,BOTTOM
N155782,3160,BOTTOM
N155783,3444,BOTTOM
N155784,2869,BOTTOM
N155785,2626,BOTTOM
N155786,2548,BOTTOM
N155787,2280,BOTTOM
N155788,2428,BOTTOM
N155789,2793,BOTTOM
N155790,1642,BOTTOM
N155791,235,BOTTOM
N155792,678,BOTTOM
N155793,832,BOTTOM
N155794,768,BOTTOM
N155795,821,BOTTOM
N155796,890,BOTTOM
N155797,1381,BOTTOM
N155798,2356,BOTTOM
N155799,1612,BOTTOM
N155800,456,BOTTOM
N155801,582,BOTTOM
N155802,317,BOTTOM
N155803,886,BOTTOM
N155804,705,BOTTOM
N155805,1398,BOTTOM
N155806,802,BOTTOM
N155807,443,BOTTOM
N155808,1016,BOTTOM
N155809,431,BOTTOM
N155810,1538,BOTTOM
N155811,1807,BOTTOM
N155812,2301,BOTTOM
N155813,2441,BOTTOM
N155814,6142,BOTTOM
N155815,488,BOTTOM
N155816,353,BOTTOM
N155817,420,BOTTOM
N155818,735,BOTTOM
N155819,732,BOTTOM
N155820,645,BOTTOM
N155821,1049,BOTTOM
N155822,20077,BOTTOM
N155823,14717,BOTTOM
N155824,465,BOTTOM
N155825,7187,BOTTOM
N155826,16014,BOTTOM
N155827,59739,BOTTOM
N155828,6969,BOTTOM
N155829,1231,BOTTOM
N155830,1530,BOTTOM
N155831,2813,BOTTOM
N155832,3396,BOTTOM
N155833,3149,BOTTOM
N155834,1007,BOTTOM
N155835,12788,BOTTOM
N155836,12942,BOTTOM
N155837,10868,BOTTOM
N155838,12210,BOTTOM
N155839,11985,BOTTOM
N155840,17166,BOTTOM
N155841,17425,BOTTOM
N155842,2983,BOTTOM
N155843,9793,BOTTOM
N155844,12619,BOTTOM
N155845,12533,BOTTOM
N155846,16787,BOTTOM
N155847,15884,BOTTOM
N155848,10765,BOTTOM
N155849,12492,BOTTOM
N155850,14232,BOTTOM
N155851,45,BOTTOM
N155852,17456,BOTTOM
N155853,8332,BOTTOM
N155854,7543,BOTTOM
N155855,11871,BOTTOM
N155856,10271,BOTTOM
N155857,15399,BOTTOM
N155858,15760,BOTTOM
N155859,15602,BOTTOM
N155860,13583,BOTTOM
N155861,13411,BOTTOM
N155862,12890,BOTTOM
N155863,4826,BOTTOM
N155864,3982,BOTTOM
N155865,3729,BOTTOM
N155866,2984,BOTTOM
N155867,3975,BOTTOM
N155868,3166,BOTTOM
N155869,3423,BOTTOM
N155870,3363,BOTTOM
N155871,2534,BOTTOM
N155872,3013,BOTTOM
N155873,2322,BOTTOM
N155874,2269,BOTTOM
N155875,7576,BOTTOM
N155876,9468,BOTTOM
N155877,8736,BOTTOM
N155878,9142,BOTTOM
N155879,8394,BOTTOM
N155880,8350,BOTTOM
N155881,8084,BOTTOM
N155882,7954,BOTTOM
N155883,6569,BOTTOM
N155884,6828,BOTTOM
N155885,5710,BOTTOM
N155886,5060,BOTTOM
N155887,4656,BOTTOM
N155888,3844,BOTTOM
N155889,3701,BOTTOM
N155890,3813,BOTTOM
N155891,5584,BOTTOM
N155892,5483,BOTTOM
N155893,5319,BOTTOM
N155894,3758,BOTTOM
N155895,2787,BOTTOM
N155896,3450,BOTTOM
N155897,5103,BOTTOM
N155898,5648,BOTTOM
N155899,4881,BOTTOM
N155900,4581,BOTTOM
N155901,4193,BOTTOM
N155902,5618,BOTTOM
N155903,8558,BOTTOM
N155904,94,BOTTOM
N155905,433,BOTTOM
N155906,11968,BOTTOM
N155907,1148,BOTTOM
N155908,6238,BOTTOM
N155909,5940,BOTTOM
N155910,6049,BOTTOM
N155911,7142,BOTTOM
N155912,5653,BOTTOM
N155913,5469,BOTTOM
N155914,5395,BOTTOM
N155915,11652,BOTTOM
N155916,10923,BOTTOM
N155917,8373,BOTTOM
N155918,6985,BOTTOM
N155919,6108,BOTTOM
N155920,6484,BOTTOM
N155921,5031,BOTTOM
N155922,4223,BOTTOM
N155923,4573,BOTTOM
N155924,3907,BOTTOM
N155925,4318,BOTTOM
N155926,5823,BOTTOM
N155927,3908,BOTTOM
N155928,4336,BOTTOM
N155929,3881,BOTTOM
N155930,7888,BOTTOM
N155931,9662,BOTTOM
N155932,8839,BOTTOM
N155933,8275,BOTTOM
N155934,7690,BOTTOM
N155935,8372,BOTTOM
N155936,6951,BOTTOM
N155937,7026,BOTTOM
N155938,6546,BOTTOM
N155939,9482,BOTTOM
N155940,8391,BOTTOM
N155941,7219,BOTTOM
N155942,7494,BOTTOM
N155943,7873,BOTTOM
N155944,7461,BOTTOM
N155945,7136,BOTTOM
N155946,6459,BOTTOM
N155947,7413,BOTTOM
N155948,6752,BOTTOM
N155949,9107,BOTTOM
N155950,7424,BOTTOM
N155951,7033,BOTTOM
N155952,6389,BOTTOM
N155953,7093,BOTTOM
N155954,6856,BOTTOM
N155955,7826,BOTTOM
N155956,9686,BOTTOM
N155957,9692,BOTTOM
N155958,8535,BOTTOM
N155959,9306,BOTTOM
N155960,14199,BOTTOM
N155961,12752,BOTTOM
N155962,12341,BOTTOM
N155963,11726,BOTTOM
N155964,10877,BOTTOM
N155965,13067,BOTTOM
N155966,17250,BOTTOM
N155967,14416,BOTTOM
N155968,14963,BOTTOM
N155969,15291,BOTTOM
N155970,14762,BOTTOM
N155971,14642,BOTTOM
N155972,477,BOTTOM
N155973,1408,BOTTOM
N155974,1244,BOTTOM
N155975,1339,BOTTOM
N155976,1555,BOTTOM
N155977,2144,BOTTOM
N155978,2387,BOTTOM
N155979,13089,BOTTOM
N155980,13380,BOTTOM
N155981,9894,BOTTOM
N155982,9196,BOTTOM
N155983,9789,BOTTOM
N155984,9608,BOTTOM
N155985,13176,BOTTOM
N155986,15213,BOTTOM
N155987,13555,BOTTOM
N155988,13204,BOTTOM
N155989,11959,BOTTOM
N155990,8775,BOTTOM
N155991,7506,BOTTOM
N155992,8076,BOTTOM
N155993,7848,BOTTOM
N155994,6830,BOTTOM
N155995,6308,BOTTOM
N155996,9333,BOTTOM
N155997,8108,BOTTOM
N155998,9788,BOTTOM
N155999,8647,BOTTOM
N156000,10460,BOTTOM
N156001,11101,BOTTOM
N156002,9326,BOTTOM
N156003,9468,BOTTOM
N156004,1447,BOTTOM
N156005,225,BOTTOM
N156006,3644,BOTTOM
N156007,13098,BOTTOM
N156008,13151,BOTTOM
N156009,12555,BOTTOM
N156010,12595,BOTTOM
N156011,13027,BOTTOM
N156012,13152,BOTTOM
N156013,200,BOTTOM
N156014,11706,BOTTOM
N156015,11446,BOTTOM
N156016,11342,BOTTOM
N156017,10655,BOTTOM
N156018,10679,BOTTOM
N156019,10326,BOTTOM
N156020,8577,BOTTOM
N156021,9846,BOTTOM
N156022,8350,BOTTOM
N156023,8930,BOTTOM
N156024,9139,BOTTOM
N156025,7872,BOTTOM
N156026,6811,BOTTOM
N156027,8606,BOTTOM
N156028,7974,BOTTOM
N156029,2424,BOTTOM
N156030,6630,BOTTOM
N156031,6459,BOTTOM
N156032,5611,BOTTOM
N156033,3285,BOTTOM
N156034,3576,BOTTOM
N156035,4628,BOTTOM
N156036,5861,BOTTOM
N156037,6525,BOTTOM
N156038,5833,BOTTOM
N156039,3894,BOTTOM
N156040,5941,BOTTOM
N156041,3231,BOTTOM
N156042,3841,BOTTOM
N156043,3164,BOTTOM
N156044,2312,BOTTOM
N156045,3038,BOTTOM
N156046,5088,BOTTOM
N156047,4268,BOTTOM
