net_name,hpwl,type_die
N38102,730,BOTTOM
N38103,400,BOTTOM
N38104,210,BOTTOM
N38105,182,BOTTOM
N38106,293,BOTTOM
N38107,572,BOTTOM
N38108,346,BOTTOM
N38109,242,BOTTOM
N38110,468,BOTTOM
N38111,73,BOTTOM
N38112,113,BOTTOM
N38113,2521,BOTTOM
N38114,578,BOTTOM
N38115,480,BOTTOM
N38116,386,BOTTOM
N38117,442,BOTTOM
N38118,168,BOTTOM
N38119,139,BOTTOM
N38120,145,BOTTOM
N38121,111,BOTTOM
N38122,824,BOTTOM
N38123,553,BOTTOM
N38124,88,BOTTOM
N38125,54,BOTTOM
N38126,87,BOTTOM
N38127,214,BOTTOM
N38128,236,BOTTOM
N38129,146,BOTTOM
N38130,172,BOTTOM
N38131,351,BOTTOM
N38132,110,BOTTOM
N38133,208,BOTTOM
N38134,61,BOTTOM
N38135,152,BOTTOM
N38136,232,BOTTOM
N38137,153,BOTTOM
N38138,593,BOTTOM
N38139,30,BOTTOM
N38140,208,BOTTOM
N38141,228,BOTTOM
N38142,290,BOTTOM
N38143,204,BOTTOM
N38144,409,BOTTOM
N38145,248,BOTTOM
N38146,1005,BOTTOM
N38147,184,BOTTOM
N38148,5498,BOTTOM
N38149,183,BOTTOM
N38150,130,BOTTOM
N38151,115,BOTTOM
N38152,178,BOTTOM
N38153,469,BOTTOM
N38154,186,BOTTOM
N38155,30,BOTTOM
N38156,54,BOTTOM
N38157,180,BOTTOM
N38158,1156,BOTTOM
N38159,1650,BOTTOM
N38160,1947,BOTTOM
N38161,182,BOTTOM
N38162,63,BOTTOM
N38163,719,BOTTOM
N38164,154,BOTTOM
N38165,30,BOTTOM
N38166,183,BOTTOM
N38167,120,BOTTOM
N38168,63,BOTTOM
N38169,193,BOTTOM
N38170,354,BOTTOM
N38171,75,BOTTOM
N38172,356,BOTTOM
N38173,324,BOTTOM
N38174,73,BOTTOM
N38175,140,BOTTOM
N38176,123,BOTTOM
N38177,180,BOTTOM
N38178,178,BOTTOM
N38179,85,BOTTOM
N38180,114,BOTTOM
N38181,2920,BOTTOM
N38182,1182,BOTTOM
N38183,421,BOTTOM
N38184,133,BOTTOM
N38185,123,BOTTOM
N38186,1178,BOTTOM
N38187,134,BOTTOM
N38188,87,BOTTOM
N38189,121,BOTTOM
N38190,30,BOTTOM
N38191,142,BOTTOM
N38192,120,BOTTOM
N38193,87,BOTTOM
N38194,142,BOTTOM
N38195,182,BOTTOM
N38196,103,BOTTOM
N38197,169,BOTTOM
N38198,297,BOTTOM
N38199,180,BOTTOM
N38200,124,BOTTOM
N38201,795,BOTTOM
N38202,1153,BOTTOM
N38203,291,BOTTOM
N38204,3934,BOTTOM
N38205,213,BOTTOM
N38206,141,BOTTOM
N38207,1473,BOTTOM
N38208,551,BOTTOM
N38209,880,BOTTOM
N38210,141,BOTTOM
N38211,664,BOTTOM
N38212,69,BOTTOM
N38213,966,BOTTOM
N38214,163,BOTTOM
N38215,241,BOTTOM
N38216,1623,BOTTOM
N38217,392,BOTTOM
N38218,5947,BOTTOM
N38219,178,BOTTOM
N38220,121,BOTTOM
N38221,226,BOTTOM
N38222,215,BOTTOM
N38223,92,BOTTOM
N38224,838,BOTTOM
N38225,128,BOTTOM
N38226,488,BOTTOM
N38227,603,BOTTOM
N38228,121,BOTTOM
N38229,103,BOTTOM
N38230,370,BOTTOM
N38231,206,BOTTOM
N38232,408,BOTTOM
N38233,445,BOTTOM
N38234,103,BOTTOM
N38235,171,BOTTOM
N38236,279,BOTTOM
N38237,219,BOTTOM
N38238,121,BOTTOM
N38239,285,BOTTOM
N38240,285,BOTTOM
N38241,457,BOTTOM
N38242,575,BOTTOM
N38243,182,BOTTOM
N38244,438,BOTTOM
N38245,476,BOTTOM
N38246,329,BOTTOM
N38247,246,BOTTOM
N38248,30,BOTTOM
N38249,133,BOTTOM
N38250,84,BOTTOM
N38251,778,BOTTOM
N38252,501,BOTTOM
N38253,335,BOTTOM
N38254,446,BOTTOM
N38255,147,BOTTOM
N38256,458,BOTTOM
N38257,144,BOTTOM
N38258,60,BOTTOM
N38259,93,BOTTOM
N38260,212,BOTTOM
N38261,786,BOTTOM
N38262,264,BOTTOM
N38263,123,BOTTOM
N38264,368,BOTTOM
N38265,211,BOTTOM
N38266,354,BOTTOM
N38267,204,BOTTOM
N38268,264,BOTTOM
N38269,84,BOTTOM
N38270,65,BOTTOM
N38271,233,BOTTOM
N38272,178,BOTTOM
N38273,54,BOTTOM
N38274,148,BOTTOM
N38275,191,BOTTOM
N38276,184,BOTTOM
N38277,140,BOTTOM
N38278,136,BOTTOM
N38279,662,BOTTOM
N38280,290,BOTTOM
N38281,84,BOTTOM
N38282,97,BOTTOM
N38283,114,BOTTOM
N38284,305,BOTTOM
N38285,142,BOTTOM
N38286,212,BOTTOM
N38287,114,BOTTOM
N38288,95,BOTTOM
N38289,160,BOTTOM
N38290,284,BOTTOM
N38291,861,BOTTOM
N38292,110,BOTTOM
N38293,1562,BOTTOM
N38294,91,BOTTOM
N38295,76,BOTTOM
N38296,568,BOTTOM
N38297,76,BOTTOM
N38298,85,BOTTOM
N38299,343,BOTTOM
N38300,75,BOTTOM
N38301,171,BOTTOM
N38302,56,BOTTOM
N38303,394,BOTTOM
N38304,102,BOTTOM
N38305,85,BOTTOM
N38306,113,BOTTOM
N38307,818,BOTTOM
N38308,152,BOTTOM
N38309,135,BOTTOM
N38310,102,BOTTOM
N38311,238,BOTTOM
N38312,101,BOTTOM
N38313,102,BOTTOM
N38314,118,BOTTOM
N38315,389,BOTTOM
N38316,82,BOTTOM
N38317,107,BOTTOM
N38318,960,BOTTOM
N38319,125,BOTTOM
N38320,84,BOTTOM
N38321,204,BOTTOM
N38322,144,BOTTOM
N38323,238,BOTTOM
N38324,893,BOTTOM
N38325,108,BOTTOM
N38326,171,BOTTOM
N38327,110,BOTTOM
N38328,57,BOTTOM
N38329,121,BOTTOM
N38330,116,BOTTOM
N38331,85,BOTTOM
N38332,176,BOTTOM
N38333,101,BOTTOM
N38334,178,BOTTOM
N38335,405,BOTTOM
N38336,85,BOTTOM
N38337,140,BOTTOM
N38338,85,BOTTOM
N38339,85,BOTTOM
N38340,145,BOTTOM
N38341,151,BOTTOM
N38342,85,BOTTOM
N38343,76,BOTTOM
N38344,85,BOTTOM
N38345,179,BOTTOM
N38346,85,BOTTOM
N38347,103,BOTTOM
N38348,93,BOTTOM
N38349,193,BOTTOM
N38350,85,BOTTOM
N38351,76,BOTTOM
N38352,112,BOTTOM
N38353,60,BOTTOM
N38354,485,BOTTOM
N38355,292,BOTTOM
N38356,89,BOTTOM
N38357,85,BOTTOM
N38358,1005,BOTTOM
N38359,87,BOTTOM
N38360,102,BOTTOM
N38361,141,BOTTOM
N38362,336,BOTTOM
N38363,625,BOTTOM
N38364,207,BOTTOM
N38365,69,BOTTOM
N38366,138,BOTTOM
N38367,563,BOTTOM
N38368,332,BOTTOM
N38369,79,BOTTOM
N38370,357,BOTTOM
N38371,231,BOTTOM
N38372,408,BOTTOM
N38373,302,BOTTOM
N38374,239,BOTTOM
N38375,510,BOTTOM
N38376,58,BOTTOM
N38377,67,BOTTOM
N38378,871,BOTTOM
N38379,30,BOTTOM
N38380,65,BOTTOM
N38381,1480,BOTTOM
N38382,655,BOTTOM
N38383,141,BOTTOM
N38384,105,BOTTOM
N38385,105,BOTTOM
N38386,114,BOTTOM
N38387,182,BOTTOM
N38388,1024,BOTTOM
N38389,132,BOTTOM
N38390,119,BOTTOM
N38391,105,BOTTOM
N38392,725,BOTTOM
N38393,85,BOTTOM
N38394,235,BOTTOM
N38395,159,BOTTOM
N38396,155,BOTTOM
N38397,454,BOTTOM
N38398,456,BOTTOM
N38399,194,BOTTOM
N38400,56,BOTTOM
N38401,82,BOTTOM
N38402,277,BOTTOM
N38403,727,BOTTOM
N38404,239,BOTTOM
N38405,147,BOTTOM
N38406,212,BOTTOM
N38407,61,BOTTOM
N38408,102,BOTTOM
N38409,112,BOTTOM
N38410,63,BOTTOM
N38411,140,BOTTOM
N38412,149,BOTTOM
N38413,266,BOTTOM
N38414,105,BOTTOM
N38415,207,BOTTOM
N38416,170,BOTTOM
N38417,140,BOTTOM
N38418,230,BOTTOM
N38419,207,BOTTOM
N38420,105,BOTTOM
N38421,291,BOTTOM
N38422,99,BOTTOM
N38423,338,BOTTOM
N38424,160,BOTTOM
N38425,127,BOTTOM
N38426,137,BOTTOM
N38427,153,BOTTOM
N38428,363,BOTTOM
N38429,178,BOTTOM
N38430,84,BOTTOM
N38431,132,BOTTOM
N38432,267,BOTTOM
N38433,168,BOTTOM
N38434,116,BOTTOM
N38435,103,BOTTOM
N38436,276,BOTTOM
N38437,328,BOTTOM
N38438,130,BOTTOM
N38439,109,BOTTOM
N38440,134,BOTTOM
N38441,425,BOTTOM
N38442,344,BOTTOM
N38443,184,BOTTOM
N38444,262,BOTTOM
N38445,234,BOTTOM
N38446,123,BOTTOM
N38447,397,BOTTOM
N38448,144,BOTTOM
N38449,474,BOTTOM
N38450,187,BOTTOM
N38451,435,BOTTOM
N38452,128,BOTTOM
N38453,57,BOTTOM
N38454,615,BOTTOM
N38455,339,BOTTOM
N38456,85,BOTTOM
N38457,798,BOTTOM
N38458,295,BOTTOM
N38459,320,BOTTOM
N38460,649,BOTTOM
N38461,57,BOTTOM
N38462,69,BOTTOM
N38463,397,BOTTOM
N38464,94,BOTTOM
N38465,136,BOTTOM
N38466,229,BOTTOM
N38467,140,BOTTOM
N38468,84,BOTTOM
N38469,124,BOTTOM
N38470,238,BOTTOM
N38471,111,BOTTOM
N38472,93,BOTTOM
N38473,482,BOTTOM
N38474,954,BOTTOM
N38475,160,BOTTOM
N38476,65,BOTTOM
N38477,321,BOTTOM
N38478,159,BOTTOM
N38479,61,BOTTOM
N38480,151,BOTTOM
N38481,90,BOTTOM
N38482,149,BOTTOM
N38483,84,BOTTOM
N38484,532,BOTTOM
N38485,229,BOTTOM
N38486,570,BOTTOM
N38487,155,BOTTOM
N38488,170,BOTTOM
N38489,94,BOTTOM
N38490,119,BOTTOM
N38491,152,BOTTOM
N38492,314,BOTTOM
N38493,65,BOTTOM
N38494,242,BOTTOM
N38495,103,BOTTOM
N38496,118,BOTTOM
N38497,84,BOTTOM
N38498,102,BOTTOM
N38499,192,BOTTOM
N38500,94,BOTTOM
N38501,158,BOTTOM
N38502,84,BOTTOM
N38503,110,BOTTOM
N38504,94,BOTTOM
N38505,93,BOTTOM
N38506,85,BOTTOM
N38507,94,BOTTOM
N38508,45,BOTTOM
N38509,84,BOTTOM
N38510,105,BOTTOM
N38511,160,BOTTOM
N38512,1182,BOTTOM
N38513,913,BOTTOM
N38514,149,BOTTOM
N38515,119,BOTTOM
N38516,30,BOTTOM
N38517,160,BOTTOM
N38518,61,BOTTOM
N38519,300,BOTTOM
N38520,186,BOTTOM
N38521,1103,BOTTOM
N38522,721,BOTTOM
N38523,163,BOTTOM
N38524,144,BOTTOM
N38525,164,BOTTOM
N38526,163,BOTTOM
N38527,692,BOTTOM
N38528,100,BOTTOM
N38529,94,BOTTOM
N38530,1133,BOTTOM
N38531,30,BOTTOM
N38532,230,BOTTOM
N38533,1065,BOTTOM
N38534,803,BOTTOM
N38535,311,BOTTOM
N38536,102,BOTTOM
N38537,170,BOTTOM
N38538,117,BOTTOM
N38539,1828,BOTTOM
N38540,30,BOTTOM
N38541,308,BOTTOM
N38542,256,BOTTOM
N38543,777,BOTTOM
N38544,160,BOTTOM
N38545,160,BOTTOM
N38546,229,BOTTOM
N38547,157,BOTTOM
N38548,242,BOTTOM
N38549,194,BOTTOM
N38550,56,BOTTOM
N38551,120,BOTTOM
N38552,87,BOTTOM
N38553,60,BOTTOM
N38554,276,BOTTOM
N38555,900,BOTTOM
N38556,1028,BOTTOM
N38557,30,BOTTOM
N38558,119,BOTTOM
N38559,84,BOTTOM
N38560,93,BOTTOM
N38561,189,BOTTOM
N38562,84,BOTTOM
N38563,111,BOTTOM
N38564,157,BOTTOM
N38565,61,BOTTOM
N38566,61,BOTTOM
N38567,100,BOTTOM
N38568,82,BOTTOM
N38569,95,BOTTOM
N38570,129,BOTTOM
N38571,172,BOTTOM
N38572,199,BOTTOM
N38573,94,BOTTOM
N38574,278,BOTTOM
N38575,233,BOTTOM
N38576,191,BOTTOM
N38577,174,BOTTOM
N38578,102,BOTTOM
N38579,151,BOTTOM
N38580,477,BOTTOM
N38581,110,BOTTOM
N38582,160,BOTTOM
N38583,61,BOTTOM
N38584,94,BOTTOM
N38585,812,BOTTOM
N38586,115,BOTTOM
N38587,101,BOTTOM
N38588,65,BOTTOM
N38589,247,BOTTOM
N38590,264,BOTTOM
N38591,224,BOTTOM
N38592,60,BOTTOM
N38593,882,BOTTOM
N38594,158,BOTTOM
N38595,147,BOTTOM
N38596,379,BOTTOM
N38597,451,BOTTOM
N38598,94,BOTTOM
N38599,61,BOTTOM
N38600,145,BOTTOM
N38601,168,BOTTOM
N38602,102,BOTTOM
N38603,94,BOTTOM
N38604,123,BOTTOM
N38605,439,BOTTOM
N38606,109,BOTTOM
N38607,102,BOTTOM
N38608,60,BOTTOM
N38609,102,BOTTOM
N38610,85,BOTTOM
N38611,93,BOTTOM
N38612,118,BOTTOM
N38613,291,BOTTOM
N38614,127,BOTTOM
N38615,179,BOTTOM
N38616,557,BOTTOM
N38617,171,BOTTOM
N38618,95,BOTTOM
N38619,84,BOTTOM
N38620,1269,BOTTOM
N38621,57,BOTTOM
N38622,60,BOTTOM
N38623,102,BOTTOM
N38624,136,BOTTOM
N38625,61,BOTTOM
N38626,84,BOTTOM
N38627,111,BOTTOM
N38628,208,BOTTOM
N38629,110,BOTTOM
N38630,187,BOTTOM
N38631,119,BOTTOM
N38632,156,BOTTOM
N38633,189,BOTTOM
N38634,174,BOTTOM
N38635,96,BOTTOM
N38636,749,BOTTOM
N38637,105,BOTTOM
N38638,508,BOTTOM
N38639,122,BOTTOM
N38640,65,BOTTOM
N38641,111,BOTTOM
N38642,92,BOTTOM
N38643,110,BOTTOM
N38644,106,BOTTOM
N38645,276,BOTTOM
N38646,282,BOTTOM
N38647,101,BOTTOM
N38648,117,BOTTOM
N38649,86,BOTTOM
N38650,208,BOTTOM
N38651,1562,BOTTOM
N38652,841,BOTTOM
N38653,196,BOTTOM
N38654,1353,BOTTOM
N38655,93,BOTTOM
N38656,93,BOTTOM
N38657,100,BOTTOM
N38658,140,BOTTOM
N38659,214,BOTTOM
N38660,84,BOTTOM
N38661,209,BOTTOM
N38662,94,BOTTOM
N38663,134,BOTTOM
N38664,94,BOTTOM
N38665,154,BOTTOM
N38666,811,BOTTOM
N38667,911,BOTTOM
N38668,355,BOTTOM
N38669,1069,BOTTOM
N38670,360,BOTTOM
N38671,854,BOTTOM
N38672,1065,BOTTOM
N38673,699,BOTTOM
N38674,1654,BOTTOM
N38675,360,BOTTOM
N38676,416,BOTTOM
N38677,1013,BOTTOM
N38678,589,BOTTOM
N38679,1793,BOTTOM
N38680,449,BOTTOM
N38681,739,BOTTOM
N38682,716,BOTTOM
N38683,465,BOTTOM
N38684,747,BOTTOM
N38685,626,BOTTOM
N38686,1042,BOTTOM
N38687,773,BOTTOM
N38688,1039,BOTTOM
N38689,412,BOTTOM
N38690,465,BOTTOM
N38691,839,BOTTOM
N38692,493,BOTTOM
N38693,480,BOTTOM
N38694,492,BOTTOM
N38695,429,BOTTOM
N38696,589,BOTTOM
N38697,465,BOTTOM
N38698,76,BOTTOM
N38699,76,BOTTOM
N38700,94,BOTTOM
N38701,125,BOTTOM
N38702,76,BOTTOM
N38703,211,BOTTOM
N38704,110,BOTTOM
N38705,110,BOTTOM
N38706,1275,BOTTOM
N38707,76,BOTTOM
N38708,143,BOTTOM
N38709,110,BOTTOM
N38710,76,BOTTOM
N38711,76,BOTTOM
N38712,76,BOTTOM
N38713,76,BOTTOM
N38714,414,BOTTOM
N38715,158,BOTTOM
N38716,76,BOTTOM
N38717,407,BOTTOM
N38718,131,BOTTOM
N38719,76,BOTTOM
N38720,93,BOTTOM
N38721,76,BOTTOM
N38722,231,BOTTOM
N38723,76,BOTTOM
N38724,275,BOTTOM
N38725,375,BOTTOM
N38726,297,BOTTOM
N38727,435,BOTTOM
N38728,76,BOTTOM
N38729,63,BOTTOM
N38730,1371,BOTTOM
N38731,1193,BOTTOM
N38732,410,BOTTOM
N38733,1096,BOTTOM
N38734,540,BOTTOM
N38735,848,BOTTOM
N38736,1151,BOTTOM
N38737,327,BOTTOM
N38738,1303,BOTTOM
N38739,878,BOTTOM
N38740,547,BOTTOM
N38741,17659,BOTTOM
N38742,536,BOTTOM
N38743,1237,BOTTOM
N38744,1301,BOTTOM
N38745,736,BOTTOM
N38746,676,BOTTOM
N38747,1007,BOTTOM
N38748,953,BOTTOM
N38749,974,BOTTOM
N38750,1112,BOTTOM
N38751,891,BOTTOM
N38752,1014,BOTTOM
N38753,431,BOTTOM
N38754,442,BOTTOM
N38755,679,BOTTOM
N38756,1059,BOTTOM
N38757,259,BOTTOM
N38758,725,BOTTOM
N38759,908,BOTTOM
N38760,288,BOTTOM
N38761,551,BOTTOM
N38762,432,BOTTOM
N38763,881,BOTTOM
N38764,502,BOTTOM
N38765,1413,BOTTOM
N38766,3190,BOTTOM
N38767,1462,BOTTOM
N38768,1234,BOTTOM
N38769,1088,BOTTOM
N38770,933,BOTTOM
N38771,1154,BOTTOM
N38772,3927,BOTTOM
N38773,8281,BOTTOM
N38774,9629,BOTTOM
N38775,633,BOTTOM
N38776,1498,BOTTOM
N38777,1291,BOTTOM
N38778,2137,BOTTOM
N38779,1426,BOTTOM
N38780,1047,BOTTOM
N38781,1641,BOTTOM
N38782,609,BOTTOM
N38783,850,BOTTOM
N38784,2048,BOTTOM
N38785,1500,BOTTOM
N38786,622,BOTTOM
N38787,9625,BOTTOM
N38788,63,BOTTOM
N38789,2739,BOTTOM
N38790,227,BOTTOM
N38791,266,BOTTOM
N38792,867,BOTTOM
N38793,1503,BOTTOM
N38794,613,BOTTOM
N38795,751,BOTTOM
N38796,758,BOTTOM
N38797,831,BOTTOM
N38798,1623,BOTTOM
N38799,289,BOTTOM
N38800,733,BOTTOM
N38801,227,BOTTOM
N38802,107,BOTTOM
N38803,124,BOTTOM
N38804,3842,BOTTOM
N38805,2834,BOTTOM
N38806,121,BOTTOM
N38807,150,BOTTOM
N38808,224,BOTTOM
N38809,5401,BOTTOM
N38810,70,BOTTOM
N38811,86,BOTTOM
N38812,69,BOTTOM
N38813,2474,BOTTOM
N38814,369,BOTTOM
N38815,818,BOTTOM
N38816,948,BOTTOM
N38817,69,BOTTOM
N38818,168,BOTTOM
N38819,443,BOTTOM
N38820,165,BOTTOM
N38821,463,BOTTOM
N38822,36,BOTTOM
N38823,5496,BOTTOM
N38824,117,BOTTOM
N38825,2899,BOTTOM
N38826,2423,BOTTOM
N38827,396,BOTTOM
N38828,2228,BOTTOM
N38829,1644,BOTTOM
N38830,1299,BOTTOM
N38831,281,BOTTOM
N38832,227,BOTTOM
N38833,420,BOTTOM
N38834,147,BOTTOM
N38835,1257,BOTTOM
N38836,1051,BOTTOM
N38837,1722,BOTTOM
N38838,2767,BOTTOM
N38839,287,BOTTOM
N38840,225,BOTTOM
N38841,244,BOTTOM
N38842,361,BOTTOM
N38843,2596,BOTTOM
N38844,235,BOTTOM
N38845,173,BOTTOM
N38846,2427,BOTTOM
N38847,214,BOTTOM
N38848,117,BOTTOM
N38849,105,BOTTOM
N38850,3059,BOTTOM
N38851,334,BOTTOM
N38852,1933,BOTTOM
N38853,2212,BOTTOM
N38854,694,BOTTOM
N38855,178,BOTTOM
N38856,156,BOTTOM
N38857,834,BOTTOM
N38858,192,BOTTOM
N38859,294,BOTTOM
N38860,5048,BOTTOM
N38861,56,BOTTOM
N38862,88,BOTTOM
N38863,56,BOTTOM
N38864,88,BOTTOM
N38865,106,BOTTOM
N38866,56,BOTTOM
N38867,88,BOTTOM
N38868,56,BOTTOM
N38869,88,BOTTOM
N38870,56,BOTTOM
N38871,88,BOTTOM
N38872,131,BOTTOM
N38873,230,BOTTOM
N38874,163,BOTTOM
N38875,88,BOTTOM
N38876,146,BOTTOM
N38877,365,BOTTOM
N38878,69,BOTTOM
N38879,69,BOTTOM
N38880,105,BOTTOM
N38881,106,BOTTOM
N38882,125,BOTTOM
N38883,1636,BOTTOM
N38884,436,BOTTOM
N38885,164,BOTTOM
N38886,88,BOTTOM
N38887,5280,BOTTOM
N38888,135,BOTTOM
N38889,258,BOTTOM
N38890,177,BOTTOM
N38891,624,BOTTOM
N38892,8293,BOTTOM
N38893,15515,BOTTOM
N38894,554,BOTTOM
N38895,148,BOTTOM
N38896,308,BOTTOM
N38897,57,BOTTOM
N38898,69,BOTTOM
N38899,56,BOTTOM
N38900,207,BOTTOM
N38901,141,BOTTOM
N38902,227,BOTTOM
N38903,63,BOTTOM
N38904,214,BOTTOM
N38905,62,BOTTOM
N38906,126,BOTTOM
N38907,111,BOTTOM
N38908,128,BOTTOM
N38909,4451,BOTTOM
N38910,809,BOTTOM
N38911,102,BOTTOM
N38912,3820,BOTTOM
N38913,5167,BOTTOM
N38914,203,BOTTOM
N38915,63,BOTTOM
N38916,63,BOTTOM
N38917,107,BOTTOM
N38918,63,BOTTOM
N38919,63,BOTTOM
N38920,59,BOTTOM
N38921,111,BOTTOM
N38922,57,BOTTOM
N38923,83,BOTTOM
N38924,58,BOTTOM
N38925,59,BOTTOM
N38926,62,BOTTOM
N38927,57,BOTTOM
N38928,522,BOTTOM
N38929,125,BOTTOM
N38930,203,BOTTOM
N38931,63,BOTTOM
N38932,78,BOTTOM
N38933,134,BOTTOM
N38934,56,BOTTOM
N38935,63,BOTTOM
N38936,63,BOTTOM
N38937,63,BOTTOM
N38938,150,BOTTOM
N38939,160,BOTTOM
N38940,78,BOTTOM
N38941,963,BOTTOM
N38942,387,BOTTOM
N38943,101,BOTTOM
N38944,227,BOTTOM
N38945,694,BOTTOM
N38946,1162,BOTTOM
N38947,465,BOTTOM
N38948,131,BOTTOM
N38949,297,BOTTOM
N38950,200,BOTTOM
N38951,1774,BOTTOM
N38952,120,BOTTOM
N38953,177,BOTTOM
N38954,32,BOTTOM
N38955,253,BOTTOM
N38956,8490,BOTTOM
N38957,166,BOTTOM
N38958,9105,BOTTOM
N38959,146,BOTTOM
N38960,444,BOTTOM
N38961,32,BOTTOM
N38962,187,BOTTOM
N38963,1078,BOTTOM
N38964,2518,BOTTOM
N38965,336,BOTTOM
N38966,287,BOTTOM
N38967,128,BOTTOM
N38968,83,BOTTOM
N38969,210,BOTTOM
N38970,154,BOTTOM
N38971,32,BOTTOM
N38972,498,BOTTOM
N38973,160,BOTTOM
N38974,137,BOTTOM
N38975,1648,BOTTOM
N38976,3008,BOTTOM
N38977,181,BOTTOM
N38978,100,BOTTOM
N38979,58,BOTTOM
N38980,186,BOTTOM
N38981,58,BOTTOM
N38982,2221,BOTTOM
N38983,107,BOTTOM
N38984,134,BOTTOM
N38985,560,BOTTOM
N38986,354,BOTTOM
N38987,77,BOTTOM
N38988,324,BOTTOM
N38989,378,BOTTOM
N38990,202,BOTTOM
N38991,353,BOTTOM
N38992,918,BOTTOM
N38993,213,BOTTOM
N38994,58,BOTTOM
N38995,1228,BOTTOM
N38996,119,BOTTOM
N38997,77,BOTTOM
N38998,58,BOTTOM
N38999,220,BOTTOM
N39000,137,BOTTOM
N39001,384,BOTTOM
N39002,144,BOTTOM
N39003,275,BOTTOM
N39004,472,BOTTOM
N39005,190,BOTTOM
N39006,112,BOTTOM
N39007,121,BOTTOM
N39008,464,BOTTOM
N39009,159,BOTTOM
N39010,216,BOTTOM
N39011,149,BOTTOM
N39012,201,BOTTOM
N39013,242,BOTTOM
N39014,178,BOTTOM
N39015,156,BOTTOM
N39016,2982,BOTTOM
N39017,98,BOTTOM
N39018,649,BOTTOM
N39019,272,BOTTOM
N39020,282,BOTTOM
N39021,127,BOTTOM
N39022,163,BOTTOM
N39023,88,BOTTOM
N39024,88,BOTTOM
N39025,73,BOTTOM
N39026,691,BOTTOM
N39027,1085,BOTTOM
N39028,343,BOTTOM
N39029,143,BOTTOM
N39030,83,BOTTOM
N39031,263,BOTTOM
N39032,114,BOTTOM
N39033,109,BOTTOM
N39034,371,BOTTOM
N39035,432,BOTTOM
N39036,280,BOTTOM
N39037,240,BOTTOM
N39038,246,BOTTOM
N39039,1558,BOTTOM
N39040,118,BOTTOM
N39041,171,BOTTOM
N39042,105,BOTTOM
N39043,1963,BOTTOM
N39044,105,BOTTOM
N39045,811,BOTTOM
N39046,828,BOTTOM
N39047,133,BOTTOM
N39048,105,BOTTOM
N39049,353,BOTTOM
N39050,3014,BOTTOM
N39051,210,BOTTOM
N39052,2951,BOTTOM
N39053,441,BOTTOM
N39054,114,BOTTOM
N39055,253,BOTTOM
N39056,3647,BOTTOM
N39057,1393,BOTTOM
N39058,620,BOTTOM
N39059,272,BOTTOM
N39060,640,BOTTOM
N39061,340,BOTTOM
N39062,187,BOTTOM
N39063,685,BOTTOM
N39064,2277,BOTTOM
N39065,105,BOTTOM
N39066,978,BOTTOM
N39067,128,BOTTOM
N39068,349,BOTTOM
N39069,897,BOTTOM
N39070,2854,BOTTOM
N39071,142,BOTTOM
N39072,1601,BOTTOM
N39073,1818,BOTTOM
N39074,204,BOTTOM
N39075,2197,BOTTOM
N39076,1490,BOTTOM
N39077,1652,BOTTOM
N39078,506,BOTTOM
N39079,418,BOTTOM
N39080,2453,BOTTOM
N39081,1229,BOTTOM
N39082,601,BOTTOM
N39083,1308,BOTTOM
N39084,3454,BOTTOM
N39085,428,BOTTOM
N39086,2877,BOTTOM
N39087,2193,BOTTOM
N39088,2425,BOTTOM
N39089,370,BOTTOM
N39090,1114,BOTTOM
N39091,701,BOTTOM
N39092,691,BOTTOM
N39093,137,BOTTOM
N39094,605,BOTTOM
N39095,1379,BOTTOM
N39096,96,BOTTOM
N39097,2238,BOTTOM
N39098,2326,BOTTOM
N39099,1176,BOTTOM
N39100,265,BOTTOM
N39101,694,BOTTOM
N39102,690,BOTTOM
N39103,92,BOTTOM
N39104,331,BOTTOM
N39105,1205,BOTTOM
N39106,517,BOTTOM
N39107,403,BOTTOM
N39108,583,BOTTOM
N39109,2077,BOTTOM
N39110,358,BOTTOM
N39111,173,BOTTOM
N39112,193,BOTTOM
N39113,9330,BOTTOM
N39114,9330,BOTTOM
N39115,9468,BOTTOM
N39116,9468,BOTTOM
N39117,5893,BOTTOM
N39118,449,BOTTOM
N39119,160,BOTTOM
N39120,155,BOTTOM
N39121,326,BOTTOM
N39122,9623,BOTTOM
N39123,364,BOTTOM
N39124,6329,BOTTOM
N39125,273,BOTTOM
N39126,6386,BOTTOM
N39127,7330,BOTTOM
N39128,219,BOTTOM
N39129,6497,BOTTOM
N39130,165,BOTTOM
N39131,143,BOTTOM
N39132,200,BOTTOM
N39133,78,BOTTOM
N39134,303,BOTTOM
N39135,297,BOTTOM
N39136,1596,BOTTOM
N39137,399,BOTTOM
N39138,69,BOTTOM
N39139,145,BOTTOM
N39140,198,BOTTOM
N39141,153,BOTTOM
N39142,78,BOTTOM
N39143,124,BOTTOM
N39144,3056,BOTTOM
N39145,193,BOTTOM
N39146,305,BOTTOM
N39147,255,BOTTOM
N39148,607,BOTTOM
N39149,160,BOTTOM
N39150,154,BOTTOM
N39151,2260,BOTTOM
N39152,258,BOTTOM
N39153,289,BOTTOM
N39154,287,BOTTOM
N39155,155,BOTTOM
N39156,78,BOTTOM
N39157,124,BOTTOM
N39158,1183,BOTTOM
N39159,414,BOTTOM
N39160,369,BOTTOM
N39161,162,BOTTOM
N39162,444,BOTTOM
N39163,531,BOTTOM
N39164,194,BOTTOM
N39165,161,BOTTOM
